,asin,title,categories
1342,1401226264,Showcase Presents The Secrets of Sinister House,Books
1343,1401224970,Flash vs. The Rogues,Books
1344,1401226698,Wildstorm: After the Fall (Wildstorm (Wildstorm)),Books
1345,1401226922,Batwoman: Elegy,Books
1346,1401224733,Showcase Presents: Warlord Vol. 1,Books
1347,1401225071,Supergirl: Who is Superwoman?,Books
1348,1401221718,Nightwing: The Great Leap,Books
1349,1401226175,Strange Adventures,Books
1350,1401226949,"Ex Machina, Vol. 9: Ring out the Old",Books
1351,1401226388,Superman: Nightwing and Flamebird Vol. 1,Books
1352,1401227015,Absolute Planetary Book Two,Books
1353,140122265X,"JLA, Vol. 2 (Deluxe Edition)",Books
1354,1401225357,Showcase Presents: DC Comics Presents Superman Team-Ups Vol. 1,Books
1355,1401226442,The Wonder Woman Chronicles Vol. 1,Books
1356,1401226728,Resistance,Books
1357,1401225810,House of Mystery Vol. 3: The Space Between,Books
1358,1401226574,Superman: Codename Patriot (Superman (DC Comics)),Books
1359,1401227155,The Mighty Vol. 2,Books
1360,140122671X,Prototype,Books
1361,1401227090,Green Arrow/Black Canary: Big Game,Books
1362,1401226027,Resident Evil Vol. 1 (Resident Evil (Wildstorm)),Books
1363,1401225292,Green Lantern Corps: Emerald Eclipse,Books
1364,1401226590,"JLA, Vol. 3 Deluxe Edition",Books
1365,1401226418,Teen Titans: Child's Play,Books
1366,1401227104,Haunted Tank,Books
1367,1401226043,Dead Romeo,Books
1368,1401226523,Superboy: The Greatest Team-Ups Ever Told,Books
1369,1401225489,Justice League of America: Year One,Books
1370,1401227112,"Icon, Vol. 2: The Mothership Connection",Books
1371,1401225748,Absolute Green Lantern: Rebirth,Books
1372,1401227252,"DC Greatest Imaginary Stories, Vol. 2: Batman &amp; Robin",Books
1373,1401226493,Batman International,Books
1374,1401226256,Robin Archives Vol. 2 (Archive Editions),Books
1375,140122573X,Greek Street Vol. 1: Blood Calls for Blood,Books
1376,1401227279,Doc Savage: The Man of Bronze (Doc Savage (DC Comics)),Books
1377,1401227074,Azrael: Death's Dark Knight,Books
1378,140122752X,Freddy vs Jason vs Ash: The Nightmare Warriors,Books
1379,140122654X,The Brave and the Bold: Milestone,Books
1380,1401226531,Tiny Titans vol 3: Sidekickin' It!,Books
1381,1401227066,Air Vol. 3: Pureland,Books
1382,1401227163,Outsiders: The Hunt,Books
1383,1401226566,Batman Under The Cowl TP,Books
1384,1401227694,The Shield Vol. 1: Kicking Down the Door,Books
1385,1401227082,Batman: Arkham Reborn (Batman (DC Comics)),Books
1386,1401226205,Northlanders Vol. 3: Blood in the Snow,Books
1387,1401227147,Justice Society of America: The Bad Seed,Books
1388,1401227732,Superboy: The Boy of Steel,Books
1390,1401227597,Magog Vol. 1: Lethal Force,Books
1391,1401227635,Red Tornado: Family Reunion,Books
1392,1401227600,Question Vol. 6: The Peacemaker,Books
1393,1401226930,Blackest Night,Books
1394,1401227945,Batman: The Bat and the Beast (Batman (DC Comics Paperback)),Books
1396,1401227120,Jack of Fables Vol. 7: The New Adventures of Jack and Jack,Books
1397,1401225349,Sgt. Rock: The Lost Battalion,Books
1398,1401225675,Justice League of America: Cry for Justice,Books
1399,140122699X,World of Warcraft: Pearl of Pandaria,Books
1400,1401227929,Superman/Batman: Night &amp; Day,Books
1401,1401227473,Wednesday Comics,Books
1402,1401227503,Cinderella: From Fabletown with Love,Books
1403,1401223249,Final Crisis: Legion of Three Worlds,Books
1404,1401227767,Titans TP Vol 03 Fractured,Books
1405,1401227481,Atomic Knights,Books
1406,1401224156,Absolute Justice,Books
1407,1401225519,Jonah Hex: No Way Back (All Star Western),Books
1409,1401227295,JSA vs. Kobra (Justice Society of America),Books
1410,1401227228,"Batman: Streets of Gotham, Vol. 1: Hush Money",Books
1411,1401227791,Wonder Woman: Warkiller,Books
1412,1401227570,Jonah Hex: Welcome to Paradise (All Star Western),Books
1414,1401227856,Blackest Night: Black Lantern Corps Vol. 2,Books
1415,1401225276,X-Files,Books
1416,1401227775,Viking Prince by Joe Kubert,Books
1417,1401227546,"Gotham Central, Book 3: On the Freak Beat",Books
1418,1401227899,Blackest Night: Rise of the Black Lanterns,Books
1419,140122850X,Northlanders Vol. 4: The Plague Widow,Books
1420,1401228356,Celadore,Books
1421,1401226973,Superman: Secret Origin,Books
1422,1401228003,"Ex Machina, Book 3 (Deluxe Edition)",Books
1423,1401228062,Blackest Night Rise Of The Black Lanterns TP,Books
1424,1401227937,Team-ups of the Brave and the Bold,Books
1425,1401227880,Green Lantern Corps: Blackest Night,Books
1426,1401227740,"Superman: New Krypton, Vol. 4",Books
1427,1401228372,Human Target,Books
1429,1401227708,Showcase Presents: Doom Patrol Vol. 2,Books
1430,1401228402,Victorian Undead,Books
1431,1401226981,Neil Young's Greendale,Books
1432,1401227686,Shade the Changing Man Vol. 3: Scream Time,Books
1433,1401227201,Batman: Long Shadows,Books
1434,1401228305,American Vampire Vol. 1,Books
1435,1401225004,Jack of Fables Vol. 6: The Big Book of War,Books
1436,1401225888,Trick 'r Treat,Books
1437,1401228216,The Executor (Vertigo Crime),Books
1438,1401227236,Batgirl Vol. 1: Batgirl Rising (Batgirl (DC Comics Quality Paper)),Books
1439,1401228747,Azrael: Angel in the Dark,Books
1440,140122847X,Greek Street Vol. 2: Cassandra Complex,Books
1441,1401228364,"Ex Machina, Vol. 10: Term Limits",Books
1442,1401229042,Secret Six Vol. 3: Danse Macabre,Books
1443,140122895X,Batman Chronicles TP Vol 10,Books
1445,1401228895,Starman Omnibus Vol. 5,Books
1446,1401228100,World of Warcraft Vol. 3,Books
1447,140122833X,"Batman and Robin, Vol. 2: Batman vs. Robin",Books
1448,1401227902,Blackest Night: Tales of the Corps,Books
1449,1401227953,Supergirl: Friends and Fugitives,Books
1450,1401226507,Batman: The Brave and the Bold,Books
1451,140122816X,Robotech: Prelude to The Shadow Chronicles,Books
1452,1401228542,Sweet Tooth Vol. 2: In Captivity,Books
1453,1401226035,Oracle: The Cure (Batman),Books
1454,1401229077,Gotham City Sirens Vol. 2: Songs of the Sirens,Books
1456,1401228135,Free Realms Book 1,Books
1457,1401228976,Blue Beetle: Black and Blue,Books
1458,1401226736,Night Owls Vol. 1,Books
1459,1401228437,Astro City: The Dark Age Book Two (Kurt Busiek's Astro City),Books
1460,1401228488,"John Constantine, Hellblazer: India",Books
1461,1401228968,Batman: Brave and the Bold Vol. 2: The Fearsome Fangs Strike Again,Books
1462,140122900X,JSA All-Stars: Constellations,Books
1463,1401229158,The Green Lantern Chronicles Vol. 3,Books
1464,1401226248,Madame Xanadu Vol. 2: Exodus Noir,Books
1465,1401227333,The Losers (Book One),Books
1466,1401228275,Get Jiro!,Books
1467,1401228852,"Superman Archives, Vol. 8 (DC Archive Editions)",Books
1468,1401229131,Supergirl: Death and the Family,Books
1469,1401228739,The Unwritten Vol. 2: Inside Man,Books
1470,1401228941,Batman: The Dark Knight Archives Vol. 7,Books
1471,1401229263,Batman: Unseen,Books
1472,140122668X,Wildcats: Family Secrets,Books
1473,1401229239,The Losers (Book Two),Books
1474,1401229050,Batman: Streets of Gotham  Leviathan,Books
1475,1401228933,Hitman Vol. 3: Local Heroes,Books
1476,140122749X,The Authority: The Lost Year Book 1 (Authority (Unnumbered)),Books
1477,140122914X,Superman/Batman: Big Noise,Books
1478,1401224962,Batman: The Cat and the Bat,Books
1479,140122881X,Madame Xanadu Vol. 3: Broken House of Cards,Books
1480,1401229123,Super Friends Vol. 3: Head of the Class,Books
1481,1401229344,Tales of the Green Lantern Corps Vol. 3,Books
1482,1401229190,Teen Titans: Ravager - Fresh Hell,Books
1483,1401228429,"Absolute Promethea, Book 2",Books
1484,1401228720,Superman vs. Muhammad Ali Facsimile,Books
1485,1401228917,Lobo: Highway to Hell,Books
1486,1401228534,Supernatural Vol. 3: Beginning's End (Supernatural: Beginnings End),Books
1487,1401229379,Superman: Mon-El - Man of Valor (Superman Limited Gns (DC Comics R)),Books
1488,1401229255,Batman: Dead to Rights (Batman (DC Comics Paperback)),Books
1489,140122945X,Showcase Presents Superman TP Vol 01,Books
1490,1401229093,JLA Deluxe Edition Vol. 4,Books
1491,1401229824,Jack of Fables Vol. 8: The Fulminate Blade,Books
1492,1401225020,Outsiders: The Deep (Outsiders (DC Comics Unnumbered)),Books
1493,1401229433,Right State,Books
1494,1401229182,Booster Gold: The Tomorrow Memory,Books
1495,1401227910,"The Batman Annuals, Vol. 2 (DC Comics Classics Library)",Books
1496,1401229476,"Absolute Promethea, Book 3",Books
1497,1401229727,God of War,Books
1498,1401229956,Demo Volume 2,Books
1499,1401227341,Wonder Woman Archives Vol. 6,Books
1500,1401229808,Batman Jokers Asylum TP Vol 02,Books
1501,1401229174,Absolute All Star Superman,Books
1502,1401229204,Wonder Woman: Contagion,Books
1503,140122783X,Adventures of Superboy,Books
1504,1401230091,Jonah Hex: Tall Tales (All Star Western),Books
1505,1401228410,Superman vs. Muhammad Ali Deluxe,Books
1506,1401229921,Batman: Hush Unwrapped Deluxe,Books
1507,1401230156,Our Army At War TP,Books
1508,1401229034,The Outsiders: The Road to Hell,Books
1509,1401229700,"The Flash, Vol. 1: The Dastardly Death of the Rogues",Books
1510,1401229417,Showcase Presents: Legion of Super-Heroes Vol. 4,Books
1511,140122993X,Billy Batson and the Magic of Shazam: Mr. Mind over Matter,Books
1513,1401228348,Batman: Life After Death (Batman (DC Comics Hardcover)),Books
1514,1401229883,Batman Beyond: Hush Beyond,Books
1517,1401230229,"Showcase Presents: The Witching Hour, Vol. 1",Books
1518,1401229980,Doom Patrol: Brotherhood,Books
1519,1401229689,Batman: The Return of Bruce Wayne,Books
1520,1401228569,Wildcats Version 3.0 Year One,Books
1522,1401229891,Batman: Time and the Batman (Batman (DC Comics)),Books
1523,1401230318,Super Friends Vol 4: Mystery in Space,Books
1524,140122959X,Marzi: A memoir,Books
1525,1401230237,"Showcase Presents: Green Lantern, Vol. 5",Books
1526,1401229018,Justice Society of America: Axis of Evil,Books
1528,1401230040,Hitman Vol 4: Ace of Killers,Books
1529,1401229670,Superman War Of The Supermen Hc (Superman Limited Gns (DC Comics R)),Books
1530,1401230210,Secret Six: Cats in the Cradle,Books
1531,1401228763,Batman: The Widening Gyre,Books
1532,1401228844,Flash Chronicles TP Vol 02,Books
1533,1401230326,Superman/Batman: Worship,Books
1534,1401229328,Superman: Last Stand of New Krypton Vol. 1 (Superman Limited Gns (DC Comics R)),Books
1535,1401228755,Batman: The Widening Gyre,Books
1536,1401230105,Justice League International Vol 5,Books
1537,1401230415,The Question: Pipeline,Books
1538,1401229425,Showcase Presents: Our Army at War Vol. 1 (Showcase Presents (Unnumbered Paperback)),Books
1539,1401227821,Cover Run: The DC Comics Art of Adam Hughes (Adam Hughes Cover to Cover),Books
1540,1401229212,The Boy Commandos by Joe Simon and Jack Kirby Vol. 1,Books
1541,1401229816,House Of Mystery TP Vol 05 Under New Management,Books
1542,1401230164,Preacher Book Three,Books
1543,1401230261,Spirit: Angel Smerti (Spirit (DC Comics)),Books
1545,1401230385,Teen Titans: The Hunt for Raven,Books
1546,1401230547,The Telara Chronicles,Books
1547,1401230350,Batman vs. The Undead,Books
1548,1401229395,Superman: Nightwing &amp; Flamebird Vol. 2 (Superman New Krypton Collection),Books
1549,1401230709,American Vampire Vol. 2,Books
1550,1401229964,DMZ Vol. 9: M.I.A.,Books
1552,1401230369,"Superman: The Last Stand of New Krypton, Vol. 2 (Superman Limited Gns (DC Comics R))",Books
1553,1401230113,Justice League of America: The Dark Things,Books
1554,1401229840,Astro City Shining Stars (Kurt Busiek's Astro City),Books
1555,1401231101,Secret Society of Super-Villains Vol. 2,Books
1556,1401230733,Green Arrow Vol. 1: Into the Woods (Green Arrow (Graphic Novels)),Books
1557,140123027X,World of Warcraft: Dark Riders,Books
1558,1401231128,Sugar and Spike Archives Vol. 1 (Archive Editions),Books
1559,1401227562,House of Mystery Vol. 4: The Beauty of Decay,Books
1560,1401229832,Air Volume 4: A History of the Future,Books
1562,1401230253,"Showcase Presents: Justice League of America, Vol. 5",Books
1563,140123013X,Justice League: Rise and Fall,Books
1564,1401228836,Red Robin: Collision,Books
1565,1401230075,Zatanna: The Mistress of Magic,Books
1566,140123044X,The Starman Omnibus Vol. 6,Books
1567,1401230830,"Brightest Day, Vol. 2",Books
1568,1401230911,"Batman &amp; Robin, Vol. 3: Batman &amp; Robin Must Die",Books
1569,1401231012,"Tales of the Batman - Gene Colan, Volume One",Books
1570,1401229662,"Brightest Day, Vol. 1",Books
1571,1401230695,"American Vampire, Volume 2",Books
1572,140123108X,The New Teen Titans Omnibus Vol. 1,Books
1573,1401231071,The Jack Kirby Omnibus Vol. 1: Starring Green Arrow,Books
1574,1401228380,Justice League of America: Team History (JLA),Books
1575,1401231292,Batman: Streets of Gotham: The House of Hush,Books
1576,1401229611,Legion of Super-Heroes: The Great Darkness Saga (Deluxe Edition),Books
1577,1401228143,Modern Warfare 2: Ghost,Books
1578,1401231187,Hitman Vol. 5: Tommy's Heroes (Hitman (Numbered)),Books
1579,1401229247,Batgirl The Greatest Stories Ever Told TP,Books
1580,1401231195,Justice League International TP Vol 06,Books
1581,1401230806,Green Lantern: Emerald Warriors Vol. 1 (Green Lantern (Graphic Novels)),Books
1582,1401230474,Time Masters: Vanishing Point,Books
1583,1401231489,Thunder Agents Archives Hc Vol 07,Books
1584,1401230202,"Justice League: Generation Lost, Vol. 1",Books
1585,1401231438,Batman: Brave and the Bold - Emerald Knight,Books
1586,1401230024,Fringe: Tales from the Fringe SC,Books
1587,1401228992,Jonah Hex: Counting Corpses (All Star Western),Books
1588,140123139X,Green Lantern Corps: Revolt of the Alpha Lanterns,Books
1589,1401230989,The Legion of Super-Heroes - The Curse Deluxe Edition,Books
1590,1401230563,The Green Lantern Omnibus Vol. 1,Books
1591,1401230245,Booster Gold: Past Imperfect,Books
1592,1401231683,Superboy and the Legion of Super-Heroes: The Early Years,Books
1594,1401231209,Legion Lost (Legion of Super-Heroes),Books
1595,1401230776,Wonder Woman: Odyssey Vol. 1 (Wonder Woman (DC Comics Hardcover)),Books
1596,1401230059,Suicide Squad: Trial by Fire,Books
1597,140123075X,Superman: Grounded Vol. 1 (Superman Limited Gns (DC Comics R)),Books
1598,1401231373,Gotham City Sirens: Strange Fruit,Books
1599,1401231748,Tom Strong and the Robots of Doom,Books
1600,1401231020,Cover Story: The DC Comics Art of Brian Bolland,Books
1601,1401229999,Ex Machina Deluxe Book Five,Books
1602,1401229735,DV8: Gods and Monsters,Books
1603,1401231500,DMZ Vol. 10: Collective Punishment,Books
1604,1401231578,JSA All-Stars: Glory Days,Books
1605,1401231659,Red Robin: The Hit List,Books
1606,1401231837,Firestorm: The Nuclear Man,Books
1607,1401231756,Welcome to Tranquility: One Foot in the Grave,Books
1608,1401228984,"Green Arrow/Black Canary, Vol. 6: Five Stages",Books
1609,1401231667,Secret Six: The Reptile Brain,Books
1611,1401231160,Deadman Book One,Books
1612,1401231594,Madame Xanadu Vol. 4: Extra Sensory,Books
1613,1401228925,"Tiny Titans: The First Rule of Pet Club, Book 4",Books
1615,1401230199,Scalped Vol. 7: Rez Blues,Books
1616,1401231306,Batman: Streets of Gotham - The House of Hush (Batman (DC Comics Paperback)),Books
1617,1401230954,Saga of the Swamp Thing Book Five,Books
1618,1401231543,House of Mystery Vol. 6: Safe as Houses,Books
1619,1401231233,"The Sandman, Vol. 6: Fables and Reflections",Books
1621,1401231608,"Northlanders, Vol. 5: Metal",Books
1622,140123237X,Spy vs. Spy by Prohias Omnibus,Books
1623,1401231780,X-Files/30 Days of Night,Books
1625,1401230792,"Green Lantern: Emerald Warriors, Vol. 1",Books
1626,140123125X,Showcase Presents: Doc Savage (Showcase Presents (Unnumbered Paperback)),Books
1629,1401231810,Green Lantern: Brightest Day,Books
1631,1401232353,Steve Ditko Omnibus Hc Vol 02,Books
1632,1401231616,Outsiders: The Great Divide (Outsiders (DC Comics Unnumbered)),Books
1633,140123089X,99 Days (Vertigo Crime),Books
1634,1401231446,Batman: Imposters (Batman (DC Comics)),Books
1635,1401231225,"Superman Chronicles, Vol. 9",Books
1636,1401231098,Secret Society Of Super Villains Hc Col 01,Books
1637,1401230814,Batman: Bruce Wayne: The Road Home,Books
1639,1401231330,DC Universe: Legacies,Books
1640,1401232000,A Flight of Angels,Books
1641,1401232337,"Kamandi, The Last Boy On Earth Omnibus Vol. 1",Books
1642,1401232531,Superman: Return of Doomsday,Books
1643,1401232221,The Hawkman Omnibus Vol. 1,Books
1644,1401231969,Superman: Earth One Vol. 2,Books
1645,1401232450,Bad Doings and Big Ideas: A Bill Willingham Deluxe Edition (Bad Doings &amp; Big Ideas),Books
1646,1401232566,Teen Titans: Team Building,Books
1647,1401232841,Justice Society of America: Supertown,Books
1648,1401230393,The Legion of Super-Heroes Vol 1: The Choice,Books
1649,1401231381,Gotham City Sirens: Strange Fruit (Gotham City Sirens (Quality)),Books
1650,1401231624,Power Girl: Bomb Squad,Books
1651,1401232388,Legion of Super-Heroes:Consequences,Books
1652,1401231705,Sweet Tooth Vol. 3: Animal Armies,Books
1653,1401232124,"Batman Incorporated, Vol. 1",Books
1655,1401231632,Ratchet and Clank,Books
1656,1401232701,Batgirl Vol. 3: The Lesson,Books
1657,1401232914,The New York Five,Books
1658,1401232183,DC Universe Online Legends Vol. 1,Books
1659,1401230687,"The Flash by Geoff Johns Omnibus, Vol. 1",Books
1660,1401232728,The All-New Batman: Brave and the Bold Vol. 1 (Batman: The Brave &amp; the Bold),Books
1661,1401232515,Superboy Vol. 1: Smallville Attacks,Books
1663,1401232027,Absolute Sandman Vol. 5,Books
1664,1401231527,John Constantine: Hellblazer - Bloody Carnations (Hellblazer (Graphic Novels)),Books
1665,1401231551,Jack of Fables Vol. 9: The End,Books
1667,1401231403,Green Lantern Corps: Revolt of the Alpha Lanterns,Books
1668,1401232892,Showcase Presents: Wonder Woman Vol. 4,Books
1669,1401231764,Unknown Soldier Vol. 4: Beautiful World,Books
1670,1401232736,Batman Eye Of The Beholder Hc (Batman (DC Comics)),Books
1671,1401233031,Showcase Presents All Star Comics Vol. 1,Books
1672,1401232930,Titans: Family Reunion,Books
1673,1401231845,Deluxe Planetary/Batman,Books
1674,1401230032,Gotham Central Book 4: Corrigan,Books
1675,1401231926,Green Lantern Secret Origin (Scholastic Edition),Books
